code,first_name,second_name,web_name,16-17,17-18,18-19,19-20,20-21,21-22,22-23,23-24,24-25,fbref,understat,transfermarkt,dob,display_name
221272,Sam,Woods,Woods,,,609,578,522,,,,,a62da625,7534,611650,905472000000,Sam Woods
221275,Luke,Dreher,Dreher,581,,618,140,,,,,,d1c509d9,636,432293,912124800000,Luke Dreher
221286,Charlie,Rowan,Rowan,619,,,,,,,,,d129989d,5585,479944,882057600000,Charlie Rowan
221399,Jack,Harrison,Harrison,,,,,203,267,233,661,224,aa849a12,8720,417346,848448000000,Jack Harrison
221403,Richie,Laryea,Laryea,,,,,,,392,452,,276fdbe4,,417348,789436800000,Richie Laryea
221466,Marcos,Senesi,Senesi,,,,,,,576,83,79,35141f4c,10864,469781,863222400000,Marcos Senesi
221568,Daniel,Kemp,Kemp,675,,,,,,,,,82362769,5605,396857,916012800000,Dan Kemp
221610,Jamie,Shackleton,Shackleton,,,,,210,197,234,,,8d03ca5a,8721,534700,939340800000,Jamie Shackleton
221632,Cristian,Romero,Romero,,,,,,494,443,511,498,a3d94a58,7218,355915,893635200000,Cristian Romero
221820,Lisandro,Martínez,Martinez,,,,,,,533,391,380,bac46a10,10802,480762,,
222017,Conor,Coventry,Coventry,,,548,664,668,522,556,529,,a5ca9127,7239,419025,953942400000,Conor Coventry
222018,Ben,Johnson,Johnson,,573,605,384,452,425,471,536,275,9319781b,6424,468002,948672000000,Ben Johnson
222434,Jack,Simpson,Simpson,,570,32,66,,,,,,76fa5f80,6410,419930,850867200000,Jack Simpson
222531,Morgan,Gibbs-White,Gibbs-White,,,448,416,473,440,493,447,433,32f60ed8,6857,429014,948931200000,Morgan Gibbs-White
222564,Francisco,Machado Mota de Castro Trincão,Trincão,,,,,,461,,,,77e39b04,8934,412669,946425600000,Trincão
222625,George,Hirst,Hirst,,,,661,,,,,272,78e87179,8563,420808,919036800000,George Hirst
222627,João,Neves Virgínia,J.Virginia,,,,629,167,181,,266,227,728e9b2e,8366,329813,939513600000,João Virgínia
222677,Tahith,Chong,Chong,,,603,249,316,,,586,,2696b6a9,7439,344830,944265600000,Tahith Chong
222683,Justin,Kluivert,Kluivert,,,,,,,,72,71,4c3a6744,6963,330659,925862400000,Justin Kluivert
222690,Tyrell,Malacia,Malacia,,,,,,,504,389,379,6b6c793c,10803,339340,934848000000,Tyrell Malacia
222694,Pascal,Struijk,Struijk,,,,,211,198,235,,,f4d296e4,8717,410708,934329600000,Pascal Struijk
222786,Panagiotis,Retsos,Retsos,,,,625,,,,,,4bd00a50,6316,324351,902620800000,Panagiotis Retsos
223081,Kristoffer,Klaesson,Klaesson,,,,,,490,236,,,3f70db80,9700,418561,975283200000,Kristoffer Klaesson
223094,Erling,Haaland,Haaland,,,,,,,318,355,351,1f44ac21,8260,418560,964137600000,Erling Haaland
223175,Matthew,Longstaff,M.Longstaff,,,,540,487,312,,,,c0027d2d,8016,484387,953596800000,Matty Longstaff
223332,Faustino,Anjorin,Anjorin,,,,630,605,,,,,b105919e,8383,433181,1006473600000,Tino Anjorin
223333,Louie,Watson,Watson,,,,,,,,339,,d4f63087,,505548,991872000000,Louie Watson
223335,Sylvester,Jasper,Jasper,,,,,707,,,,,a9f04944,9553,502074,1000339200000,Sylvester Jasper
223337,Jamie,Bowden,Bowden,,,,,,717,,,,9a5675c9,10537,504051,994636800000,Jamie Bowden
223340,Bukayo,Saka,Saka,,,563,541,24,22,13,19,17,bc7dc64d,7322,433177,999648000000,Bukayo Saka
223349,Indiana,Vassilev,Vassilev,,,,600,51,,,,,04e195ee,8254,469860,982281600000,Indiana Vassilev
223434,Igor Julio,dos Santos de Paulo,Igor,,,,,,,,606,128,a4e85758,7943,380350,886809600000,Igor Julio
223541,Federico,Chiesa,Chiesa,,,,,,,,,636,b0f7e36c,1433,341092,877737600000,Federico Chiesa
223723,Tomiyasu,Takehiro,Tomiyasu,,,,,,590,14,25,22,b3af9be1,7931,331560,910224000000,Takehiro Tomiyasu
223824,Reece,Hannam,Hannam,,,,,675,540,,,,974b8e7f,9394,503241,968630400000,Reece Hannam
223911,Chris,Mepham,Mepham,,,580,61,,,71,75,72,fed96827,7384,480987,878688000000,Chris Mepham
224024,Lucas,Tolentino Coelho de Lima,L.Paquetá,,,,,,,603,539,527,9b6f7fd5,7365,444523,872640000000,Lucas Paquetá
224068,Matt,Turner,Turner,,,,,,,24,28,445,4a51ba65,10700,425306,772416000000,Matt Turner
224117,Viktor,Gyokeres,Gyokeres,,,551,,,,,,,4d5a9185,7254,325443,896918400000,Viktor Gyökeres
224209,Rasmus,Kristensen,Kristensen,,,,,,,244,,,39769cff,10750,369684,868579200000,Rasmus Kristensen
224444,Ferran,Torres,Torres,,,,,287,268,,,,9e1035f8,6441,398184,951782400000,Ferran Torres
224860,Carlos,Soler,C.Soler,,,,,,,,,654,fed17f5a,2478,372246,,
224946,Matthew,Worthington,Worthington,678,,,,,,,,,8c8b941f,5601,493607,882403200000,Matthew Worthington
224967,Vitalii,Mykolenko,Mykolenko,,,,,,675,194,260,231,30d4a2e5,10291,404842,927936000000,Vitalii Mykolenko
224995,Luis,Sinisterra,Sinisterra,,,,,,,508,705,80,8e16dd48,10866,512385,929577600000,Luis Sinisterra
225000,Dion,Sanderson,Sanderson,,,,,,686,,,,b3fa76c5,10294,495993,945216000000,Dion Sanderson
225295,Mateus,Cardoso Lemos Martins,Tetê,,,,,,,715,,,7120a04d,10536,371256,,
225321,Aaron,Ramsdale,Ramsdale,677,549,,494,483,559,15,17,14,466fb2c5,5603,427568,895104000000,Aaron Ramsdale
225368,Meritan,Shabani,Shabani,,,,,553,,,,,012c38ec,6642,379980,921456000000,Meritan Shabani
225702,Samuel,Kalu,Kalu,,,,,,698,,,,b8d22478,6947,424051,872553600000,Samuel Kalu
225796,Reece,James,James,,,,506,123,142,146,206,172,1265a93a,8067,472423,944611200000,Reece James
225897,Fodé,Ballo-Touré,Ballo-Touré,,,,,,,,707,,f449640d,,296422,852249600000,Fodé Ballo-Touré
225902,Boubakary,Soumaré,B.Soumaré,,,,,,458,269,,285,ae59b359,6310,344605,920073600000,Boubakary Soumaré
226029,Lasse,Sorenson,Sorenson,,637,,,,,,,,ce9c203e,6657,357967,940464000000,Lasse Sørensen
226182,Jayden,Bogle,Bogle,,,,,510,,,476,,ae5019e6,9205,465717,964656000000,Jayden Bogle
226473,Scott,Twine,Twine,,,,,,,,180,,5a425cab,,433818,931910400000,Scott Twine
226597,Gabriel,dos Santos Magalhães,Gabriel,,,,,494,23,16,5,3,67ac5bb8,5613,435338,882489600000,Gabriel Magalhães
226944,Boubacar,Kamara,Kamara,,,,,,,53,47,42,cc77354e,5789,394327,943315200000,Boubacar Kamara
226956,Mads,Roerslev Rasmussen,Roerslev,,,,,,89,90,114,105,57c94db2,9685,391005,930182400000,Mads Roerslev
227127,Yves,Bissouma,Bissouma,,,466,53,76,70,444,493,482,6c203af0,5609,410425,841363200000,Yves Bissouma
227444,Nikola,Milenković,Milenković,,,,,,,,,573,bee704fc,6174,413507,876614400000,Nikola Milenkovic
227560,Oghenekaro Peter,Etebo,Etebo,,,,,,467,,,,b579e83d,6538,409106,815875200000,Peter Etebo
228044,Mads,Bech Sørensen,Bech,,,,,,90,91,93,,30db8574,9683,372240,915667200000,Mads Bech
228286,Edouard,Mendy,Mendy,,,,,548,143,147,,,33887998,6880,442531,699408000000,Édouard Mendy
228798,Cengiz,Ünder,Ünder,,,,,541,,,,,1880614f,6162,341647,868838400000,Cengiz Ünder
229164,Chiedozie,Ogbene,Ogbene,,,,,,,,328,632,788c0277,11719,392591,862444800000,Chiedozie Ogbene
229384,Andy,Irving,Irving,,,,,,,,,576,b1be9fc0,12774,430310,958176000000,Andy Irving
229415,Jon,McCracken,McCracken,,,,,,666,,,,47188db7,10207,403564,959126400000,Jon McCracken
229600,Mark,Travers,Travers,,,616,74,,,72,88,84,fe558029,7582,357658,926985600000,Mark Travers
230001,Noussair,Mazraoui,Mazraoui,,,,,,,,,594,b74277a0,10696,340456,879465600000,Noussair Mazraoui
230046,Douglas Luiz,Soares de Paulo,Douglas Luiz,,,,470,52,50,46,43,,6f7d826d,6122,447661,894672000000,Douglas Luiz
230127,Percy,Tau,Tau,,,,,627,,,,,4d0eb7d2,9249,312239,768787200000,Percy Tau
230251,Emmanuel,Dennis,Dennis,,,,,,450,585,443,430,2c44a35d,9301,448854,879552000000,Emmanuel Dennis
230348,Ross,Stewart,Stewart,,,,,,,,,473,18986367,,447995,837043200000,Ross Stewart
230428,Philippe,Sandler,Sandler,,,604,,,,,,,60740e70,7440,340460,855532800000,Philippe Sandler
231057,Jean-Ricner,Bellegarde,Bellegarde,,,,,,,,715,535,10f0fdd3,7762,450050,898905600000,Jean-Ricner Bellegarde
231065,Ethan,Pinnock,Pinnock,,,,,,91,92,112,104,e541326e,9678,442248,738633600000,Ethan Pinnock
231172,Brandon,Mason,Mason,621,406,,,,,,,,1415840f,5558,479942,875577600000,Brandon Mason
231372,Tanguy,Ndombélé Alvaro,Ndombele,,,,442,405,375,,505,,5cdddffa,5962,450936,851731200000,Tanguy Ndombélé
231416,Ferdi,Kadioglu,F.Kadıoğlu,,,,,,,,,628,66c52a77,,369316,939254400000,Ferdi Kadioglu
231480,Santiago,Bueno,S.Bueno,,,,,,,,697,564,edc98fac,10945,438001,910569600000,Santiago Bueno
231747,Jean-Philippe,Mateta,Mateta,,,,,641,159,168,232,207,50e6dc35,5735,420002,867456000000,Jean-Philippe Mateta
231899,Jack,Taylor,Taylor,,,,,,,,,281,48eed8d5,12754,458178,898560000000,Jack Taylor
232112,Manuel,Ugarte,Ugarte,,,,,,,,,652,c9817014,11766,476701,986947200000,Manuel Ugarte
232185,Ismaïla,Sarr,I.Sarr,,,,525,,399,,,585,bfdb33aa,5675,410225,888364800000,Ismaïla Sarr
232223,Folarin,Balogun,Balogun,,,,,,530,,1,,31822f8c,9690,503770,994118400000,Folarin Balogun
232228,Harry,Clarke,H.Clarke,,,,,,,,,266,a64f2573,,528892,983491200000,Harry Clarke
232229,Vontae,Daley-Campbell,Daley-Campbell,,,,,660,639,,,,192d4c3d,9312,530732,986169600000,Vontae Daley-Campbell
232233,Tyreece,John-Jules,John-Jules,,,,585,,,,,,247e5cfc,8225,503768,982108800000,Tyreece John-Jules
232241,Matthew,Smith,Smith,,,,647,,,607,,,54b6eed9,8494,528894,970704000000,Matt Smith
232245,Zak,Swanson,Swanson,,,,,,711,,,,5b7381b5,10436,540687,970099200000,Zak Swanson
232247,Dominic,Thompson,Thompson,,,,,,498,98,,,235a62f8,9915,503688,964569600000,Dominic Thompson
232351,Ryan,Giles,Giles,,,555,607,,687,,553,,73b1d65b,7277,504581,948844800000,Ryan Giles
232361,Taylor,Perry,Perry,,,,560,611,,,,,01ba3996,8139,502073,995155200000,Taylor Perry
232391,Jeremy,Ngakia,Ngakia,,,,593,,400,,,,3631ad41,8235,503795,968284800000,Jeremy Ngakia
232398,Nathan,Trott,Trott,,574,,,674,,,,,7494bea9,6425,431422,911606400000,Nathan Trott
232413,Eberechi,Eze,Eze,,,,,489,160,169,226,199,ae4fc6a4,8706,479999,899078400000,Eberechi Eze
232423,Nathan,Ferguson,Ferguson,,578,,,145,161,174,,,2f8d27bc,6451,507254,970790400000,Nathan Ferguson
232427,Rekeem,Harper,Harper,614,507,,,426,,,,,3c066877,5562,456877,952473600000,Rekeem Harper
232456,Dilan,Markanday,Markanday,,,,,,597,,,,4f242e0e,9949,530807,998265600000,Dilan Markanday
232477,Elliot,Thorpe,Thorpe,,,,,,,,337,,9b1da146,,496661,973728000000,Elliot Thorpe
232620,Lewis,Brunt,Brunt,,,,,,646,273,,,a2081c6b,10168,533657,973468800000,Lewis Brunt
232653,Jacob,Ramsey,Ramsey,,,,,554,51,47,55,53,1544f145,8941,503749,991008000000,Jacob Ramsey
232667,Akin,Famewo,Famewo,,,,552,,,,,,9d9a71c1,8080,425713,910569600000,Akin Famewo
232787,Conor,Gallagher,Gallagher,,,,,544,144,148,202,169,c2731c10,9040,488362,949795200000,Conor Gallagher
232792,Tariq,Lamptey,Lamptey,,,,586,77,71,114,139,131,f4e433d4,8226,504148,970272000000,Tariq Lamptey
232797,Kayne,Ramsay,Ramsay,,,565,311,598,,,,,dc31b84c,7326,530879,971136000000,Kayne Ramsay
232826,Anthony,Gordon,Gordon,,,,561,168,503,195,412,398,2bd83368,8150,503733,982972800000,Anthony Gordon
232829,Kyle,John,John,,,,,679,,637,,,c9093a1a,9408,504507,982022400000,Kyle John
232859,Djed,Spence,Spence,,,,,,,522,517,504,9bc9a519,10764,483348,965779200000,Djed Spence
232881,Thakgalo,Leshabela,Leshabela,,,,,661,,,,,383e68b1,9311,461882,937612800000,Thakgalo Leshabela
232892,Calvin,Bassey,Bassey,,,,,,,,610,241,a36524bf,11728,461883,946598400000,Calvin Bassey
232917,Arijanet,Muric,Muric,,,529,,,,,172,568,99aa1a84,7027,371021,910396800000,Arijanet Muric
232928,James,Garner,Garner,,,602,250,317,,570,250,223,4e015693,7438,505219,984441600000,James Garner
232937,Brandon,Williams,B.Williams,,,,549,318,290,343,374,,5e74d6c8,8075,507700,,
232957,Thomas,Allan,Allan,,,,598,,,,,,e95726c1,8237,484390,,
232960,Lewis,Cass,Cass,,,623,,,,,,,711a6e59,7601,474382,951609600000,Lewis Cass
232964,Lewis,Gibson,Gibson,,,,477,,,,,,cdf0f2db,8262,419325,963964800000,Lewis Gibson
232977,Kell,Watts,Watts,,,622,599,342,,,431,,603e4f0b,7602,484389,941587200000,Kelland Watts
232979,Jack,Young,Young,,,,656,,,,,,ad7cd1fa,8538,507235,,
232980,Max,Aarons,Aarons,,,,274,,326,,643,59,774cf58b,7688,471690,946944000000,Max Aarons
233420,Renan Augusto,Lodi dos Santos,Renan Lodi,,,,,,,602,,,ed9f7cfe,7891,476352,891993600000,Renan Lodi
233425,Aaron,Connolly,Connolly,,,,534,78,72,,127,,27c01749,7991,434207,949017600000,Aaron Connolly
233489,Leighton,Clarkson,Clarkson,,,,,601,,,,,d5dafedb,9151,470606,1003449600000,Leighton Clarkson
233497,Adama,Diakhaby,Diakhaby,,,471,,,,,,,65585e3a,5740,453594,836524800000,Adama Diakhaby
233821,Anel,Ahmedhodžić,Ahmedhodžić,,,,,,,,471,,eab957a3,10386,377468,922406400000,Anel Ahmedhodzic
233849,Archie,Mair,Mair,,,,551,,,,,,70e9afd8,8081,447063,981763200000,Archie Mair
233963,Konstantinos,Mavropanos,Mavropanos,,595,10,8,,24,,676,528,00963611,6722,415912,881798400000,Konstantinos Mavropanos
234370,Marc,Roca Junqué,Roca,,,,,,,245,,,da27e268,5086,336869,848966400000,Marc Roca
234483,Aiden,O'Neill,O'Neill,531,623,,,,,,,,c7aee75b,1662,385918,899510400000,Aiden O'Neill
234720,Giovanni,McGregor,McGregor,,,,608,,,,,,1b138e25,8261,611651,915840000000,Giovanni McGregor
234908,Juan,Foyth,Foyth,,534,549,335,406,,,,,6c7762c3,6306,480763,884563200000,Juan Foyth
235382,Steven,Alzate,Alzate,,,,537,79,73,115,123,,ad1f61f3,8020,476237,905212800000,Steven Alzate
235448,Ellery,Balcombe,Balcombe,,,,,,92,100,91,,e827567f,11985,456292,939945600000,Ellery Balcombe
235449,George,Wickens,Wickens,,,,,,,747,,,eafaafa5,11459,502070,1005177600000,George Wickens
235530,Lloyd,Kelly,Kelly,,,,64,,,73,70,404,f31def1e,8090,480116,907632000000,Lloyd Kelly
235546,Jacob,Sørensen,Sørensen,,,,,,327,,,,953c30b0,9748,390664,888883200000,Jacob Sørensen
235599,Nikola,Tavares,Tavares,,,619,635,,,,,,0beeb166,7599,487428,916531200000,Nikola Tavares
235640,Harry,Boyes,Boyes,,,,,704,,,,,467bf546,9541,746778,,
235674,Manor,Solomon,Solomon,,,,,,,562,583,502,886f9aac,10716,396638,932774400000,Manor Solomon
240143,Ibrahima,Diallo,Diallo,,,,,565,349,416,,,11ff3d56,6736,413032,,
240299,Joe,Hodge,Hodge,,,,,,,566,555,551,bd8a5d95,10755,503975,1031961600000,Joe Hodge
240499,Daniel,Batty,Batty,676,,,,,,,,,96c92a74,5604,509268,881712000000,Daniel Batty
240514,Kjell,Scherpen,Scherpen,,,,,,476,542,147,,f0e4c69e,9960,463527,948585600000,Kjell Scherpen
240796,Álvaro,Fernández,Fernández,,,,,,556,,,,f127d782,5191,453704,892425600000,Álvaro Fernández
241157,Emerson,Leite de Souza Junior,E.Royal,,,,,,588,445,497,487,df8b52a5,7430,476344,916272000000,Emerson Royal
241231,Jordan,Beyer,Beyer,,,,,,,,160,,9af1f9ff,6557,403898,958694400000,Jordan Beyer
241289,Ben,Wilmot,Wilmot,,,544,,,401,,,,2876eaa3,7216,467599,941673600000,Ben Wilmot
241519,Weston,McKennie,McKennie,,,,,,,720,,,01c3aff5,5360,332697,904262400000,Weston McKennie
241791,Ryan,Schofield,Schofield,,,533,,,,,,,74947a21,7111,495441,944870400000,Ryan Schofield
242058,Moise,Kean,Kean,,,,496,169,564,,,,3d50bcdb,1304,364135,951696000000,Moise Kean
242166,Mattéo,Guendouzi,Guendouzi,,,451,21,25,25,,,,5ea8ef20,5759,465830,924048000000,Mattéo Guendouzi
242183,James,Morris,Morris,,,,,,633,,,,59e3e314,990,610621,1006473600000,James Morris
242453,Jacob,Brown,Brown,,,,,,,,631,,ca18c8f1,11720,469958,892166400000,Jacob Brown
242500,Joe,Taylor,Taylor,,,,,,,,336,,bfd3801e,,944551,,
242510,Louie,Moulden,Moulden,,,,,,611,,,,7b7de75a,10030,444641,1010275200000,Louie Moulden
242880,Benoît,Badiashile,B.Badiashile,,,,,,,689,191,153,06df8256,7240,463603,985564800000,Benoît Badiashile
242885,Loïc,Mbe Soh,Mbe Soh,,,,,,,393,454,,8f534f8e,7577,463610,992390400000,Loïc Mbe Soh
242898,Brennan,Johnson,Johnson,,,,,,,394,450,491,0cd31129,10760,470607,990576000000,Brennan Johnson
243016,Alexis,Mac Allister,Mac Allister,,,,627,80,74,116,304,329,83d074ff,8379,534033,914457600000,Alexis Mac Allister
243298,Cody,Gakpo,Gakpo,,,,,,,680,297,321,1971591f,11296,434675,926035200000,Cody Gakpo
243343,Jake,Cain,Cain,,,,,607,,,,,a33ce8e2,9192,565420,999388800000,Jake Cain
243345,Lewis,O'Brien,O'Brien,,,,,,,524,458,439,089667a5,10759,560694,908323200000,Lewis O'Brien
243505,Jakub,Moder,Moder,,,,,628,75,117,144,137,f230bc30,9284,384461,923443200000,Jakub Moder
243531,Andrew,Eleftheriou,Eleftheriou,605,,,,,,,,,0878b548,5548,476532,878947200000,Andrew Eleftheriou
243532,Dion,Pereira,Pereira,659,,,,,,,332,,8aab04dc,5559,499604,922320000000,Dion Pereira
243557,Moussa,Diaby,Diaby,,,,,,,,599,34,aeed5c06,6556,395516,931305600000,Moussa Diaby
243568,Billy,Gilmour,Gilmour,,,,533,124,145,149,133,124,df10e27c,7988,423744,992217600000,Billy Gilmour
243569,Adedapo,Awokoya-Mebude,Mebude,,,,,,469,,,,b7996fe0,,424021,,
243571,Nathan,Patterson,Patterson,,,,,,674,197,262,234,230f0471,10292,424015,1003190400000,Nathan Patterson
243710,Bernardo,Costa Da Rosa,Rosa,,,,595,,,,,,cd3112d5,8236,476367,969408000000,Bernardo Rosa
244042,Rodrigo,Muniz Carvalho,Muniz,,,,,,,218,279,251,a755db8c,10717,735571,988934400000,Rodrigo Muniz
244085,Siriki,Dembélé,Siriki,,,,,,,74,67,,11f54bd5,10749,488656,842054400000,Siriki Dembélé
244262,Alfie,Doughty,Doughty,,,,,,,,321,,bf33b257,11723,608175,945734400000,Alfie Doughty
244560,Romain,Perraud,Perraud,,,,,,460,417,,,6dfd8f05,6500,318523,874886400000,Romain Perraud
244619,Luke,Thomas,Thomas,,,,660,240,219,270,693,305,fc027d02,8562,505194,992131200000,Luke Thomas
244704,Matías,Viña,Viña,,,,,,,718,,,08eb3b58,9892,439072,879033600000,Matías Viña
244716,Juan Camilo,Hernández Suárez,Cucho,,,,,,472,,,,71b47ab9,6954,459463,,
244723,Tyrick,Mitchell,Mitchell,,,,579,146,162,170,234,210,5cbd1eb0,8214,730893,936144000000,Tyrick Mitchell
244731,Luis,Díaz,Luis Díaz,,,,,,696,293,303,327,4a1a9578,10408,480692,853113600000,Luis Díaz
244845,Nathan,Wood-Gordon,Wood,,,,,,,,,477,4ccf2d5b,12763,503990,,
244848,Teddy,Jenks,Jenks,,,,,631,,,,,a96ba40b,9253,530915,1015891200000,Teddy Jenks
244850,Morgan,Rogers,Rogers,,,,,,,,803,54,2e5915f1,12412,503743,1027641600000,Morgan Rogers
244851,Cole,Palmer,Palmer,,,,643,552,507,316,362,182,dc7f8a28,8497,568177,1020643200000,Cole Palmer
244856,Teden,Mengi,Mengi,,,,,319,,,393,,91748070,12073,548470,1020124800000,Teden Mengi
244858,Fábio,Freitas Gouveia Carvalho,Carvalho,,,,,695,,296,,314,966e28d0,9501,559263,1030665600000,Fábio Carvalho
244890,Joseph,Hungbo,Hungbo,,,,,,402,,,,fdf9edec,,725703,947894400000,Joseph Hungbo
244930,Alex,Mighten,Mighten,,,,,,,395,456,435,10ec4169,10761,503988,1018483200000,Alex Mighten
244932,Ben,Knight,Knight,,,,,,,600,,,190163f3,11032,568007,1024012800000,Ben Knight
244954,Pau,Torres,Pau,,,,,,,,584,52,532e1e4f,6221,399776,853372800000,Pau Torres
245414,Nicolò,Zaniolo,Zaniolo,,,,,,,,672,,9907b1c8,6686,392085,930873600000,Nicolò Zaniolo
245419,Patson,Daka,Daka,,,,,,455,271,,289,ca45605e,9738,365172,907891200000,Patson Daka
245719,Taylor,Harwood-Bellis,Harwood-Bellis,,,,642,623,,,,461,47327321,8495,503977,1012348800000,Taylor Harwood-Bellis
245824,Carlos Vinícius,Alves Morais,Vinicius,,,,,564,,618,287,258,8b529245,7395,525287,796089600000,Carlos Vinícius
245830,Josh,Bowler,Bowler,,,,,,,,440,426,ea39a081,,506470,920592000000,Josh Bowler
245923,Luke,Cundle,Cundle,,,,567,614,547,485,550,540,cc3b8e78,8179,532541,1019779200000,Luke Cundle
246265,Corrie,Ndaba,Ndaba,,,,,,,,,279,4db55657,,433329,946080000000,Corrie Ndaba
246301,Jorge,Cuenca Barreno,J.Cuenca,,,,,,,,,586,0abc51f2,8489,494880,942796800000,Jorge Cuenca
246799,Jackson,Smith,Smith,,,,,,,557,,,15fdac60,,511964,,
246878,Abdelhamid,Sabiri,Sabiri,,522,205,,,,,,,4830e0af,6296,340394,849139200000,Abdelhamid Sabiri
247245,Hannes,Delcroix,Delcroix,,,,,,,,674,,b737f944,11998,338635,920160000000,Hannes Delcroix
247286,Kyle,Jameson,Jameson,,624,,,,,,,,3e61e488,6527,494684,905472000000,Kyle Jameson
247348,Daniel,Muñoz,Muñoz,,,,,,,,792,211,778ef829,12408,493003,833068800000,Daniel Muñoz
247412,Jørgen,Strand Larsen,Strand Larsen,,,,,,,,,566,f553b2b3,11070,429983,949795200000,Jørgen Strand Larsen
247632,Pedro,Lomba Neto,Neto,,,,528,474,441,486,567,560,7ba2eaa9,6382,487465,952560000000,Pedro Neto
247664,Terry,Ablade,Ablade,,,,,,,591,,,d524dcd7,11004,434015,1002844800000,Terry Ablade
248164,Viljami,Sinisalo,Sinisalo,,,,,,596,707,57,55,a48635b8,9967,484838,1002758400000,Viljami Sinisalo
248853,Dynel,Simeu,Simeu,,,,,,665,,,,6df49f02,10204,503976,1015977600000,Dynel Simeu
248854,Josh,Brooking,Brooking,,,,,,,,723,,330f638c,12130,566832,1030838400000,Josh Brooking
248857,Noni,Madueke,Madueke,,,,,,,708,208,177,bf34eebd,11357,503987,1015718400000,Noni Madueke
248859,Amadou,Diallo,Diallo,,,,,,,,738,,e31708b2,12200,533086,,
248865,Armstrong,Oko-Flex,Oko-Flex,,,,,,652,572,,,ab77d10d,10179,531461,1015027200000,Armstrong Oko-Flex
248875,Jérémy,Doku,Doku,,,,,,,,678,346,fffea3e5,8981,486049,1022457600000,Jérémy Doku
248937,Sam,Greenwood,Greenwood,,,,,692,550,237,,,f3354c07,9493,532178,1012003200000,Sam Greenwood
249231,Keane,Lewis-Potter,Lewis-Potter,,,,,,,515,107,98,41f08ac8,10809,644401,982800000000,Keane Lewis-Potter
250199,Nicolás,Domínguez,Dominguez,,,,,,,,712,431,20b3a502,8252,497291,898992000000,Nicolás Domínguez
250370,Nathan,Bishop,Bishop,,,,,686,,656,,,bf713136,9433,495033,939945600000,Nathan Bishop
250604,Owen,Otasowie,Otasowie,,,,566,581,442,,,,6956ff08,8180,511815,978739200000,Owen Otasowie
250735,Darko,Churlinov,Churlinov,,,,,,,,162,,c6608135,7790,386786,963273600000,Darko Churlinov
420922,Jan,Zamburek,Zamburek,,,,,,93,,,,395880a4,,487924,982022400000,Jan Zamburek
421796,Sidnei,Tavares,Tavares,,,,,676,,,,,3add8ed8,9395,511813,1001721600000,Sidnei Tavares
422287,Kofi,Balmer,Balmer,,,,,,,642,,,0284bd0d,11169,504518,969321600000,Kofi Balmer
422303,John,McAtee,McAtee,,,,,,,,324,,5c42b6b6,11726,504855,932688000000,John McAtee
422306,Will,Ferry,Ferry,,,,654,634,,,,,f4765c97,8535,504856,976147200000,Will Ferry
422612,Ryan,Astley,Astley,,,,,681,,,,,0eb884e1,9407,511552,1002153600000,Ryan Astley
423649,Enock,Mwepu,Mwepu,,,,,,462,118,,,1d5cab82,9734,490307,883612800000,Enock Mwepu
424001,Vini,de Souza Costa,Vini Souza,,,,,,,,638,,6a8a7af8,10872,663581,929577600000,Vinicius Souza
424044,Hamed,Traorè,H.Traorè,,,,,,,723,87,67,570bb4b9,6986,391065,950659200000,Hamed Traoré
424876,Dominik,Szoboszlai,Szoboszlai,,,,,,,,309,336,934e1968,9788,451276,972432000000,Dominik Szoboszlai
427420,Giovanni,Reyna,Reyna,,,,,,,,801,,7fa4e703,8191,504215,1037145600000,Giovanni Reyna
427623,Chris,Richards,C.Richards,,,,,,,530,238,194,0a3d6d2b,8430,578539,954201600000,Chris Richards
427637,Brenden,Aaronson,Aaronson,,,,,,,246,,,5bc43860,10751,393323,972172800000,Brenden Aaronson
428399,João,Félix Sequeira,João Félix,,,,,,,690,,621,8aafd64f,7892,462250,942192000000,João Félix
